EVI,Albedo,PVR,NDII
0.250359456904893,0.13225953233532903,-0.0989227472687577,0.5364520054405939
0.29336549672326195,0.158921629866667,-0.148303819022134,0.46887706970009707
0.28533823914589196,0.14887891157742403,-0.0772896549580015,0.46716513488712297
0.41213740283452704,0.17781963559322,-0.0214030467841576,0.48120879381936
0.7385104266563108,0.24175181083333303,0.401085294086008,0.5020373994659411
0.629381611472677,0.204683704761905,0.26208353899598896,0.5172694647402291
0.267333940638316,0.15343916648936198,-0.160828680425,0.436044730876025
0.691975105793929,0.217756044087838,0.351832057190002,0.520977026396535
0.283118867556604,0.116890421830986,-0.20609690199607,0.35375573134701
0.381524034480216,0.15499632119815698,-0.0472406706215563,0.473747630428287
0.294251453032828,0.14051417653276999,-0.0664197084046731,0.459628272438092
0.395781586985428,0.156268473131094,-0.0178396491547632,0.472545277227897
0.5096470667769479,0.16891560232558098,0.112514822828322,0.46135845955367105
0.5221024892975611,0.153718865306122,0.239357095739871,0.523225023753022
0.361792719587522,0.159904784735203,-0.0658019918413357,0.47724331172601
0.192979189809756,0.150304436486487,-0.163112345747216,0.48753755572326707
0.291083847128135,0.097595098630137,0.0341846192762094,0.4952728864048111
0.7553967517767478,0.251324758969805,0.399426829419436,0.5369923513495031
0.246601232621748,0.144867000713267,-0.10949972828834201,0.5135606485267891
0.31398887604563297,0.129757885198556,-0.0370269077526294,0.5151508338115119
0.28289403917464695,0.12124020370370402,-0.038564640488452005,0.49203687801536605
0.22203050506115898,0.184516709761388,-0.10701435560320201,0.493694149388283
0.399847652860654,0.130699563621533,0.0933405863050256,0.503841792822331
0.376072501601948,0.16897833870967702,-0.0641423045786185,0.41392443718513505
0.26411703577184603,0.16091523706293698,-0.17961476095985202,0.419842402657406
0.7125070846646608,0.23025971602564105,0.33431207322872497,0.529288311024815
0.541951118256003,0.171435085347985,0.279169736530047,0.49537600983397106
0.536972017793555,0.155254044463087,0.241393087549655,0.509748784503469
