EVI,Albedo,PVR,NDII
0.19409352621185103,0.151738100534759,-0.14556340972103798,0.508933627298253
0.223266362176555,0.1236112,-0.16002523113196,0.47743848374227005
0.403640431967822,0.161481823809524,-0.0430543165182159,0.527864315791284
0.5872635752620899,0.18878356,0.18443526239844002,0.592144259709239
0.49493087393797097,0.186777906321839,-0.0298887387497611,0.44778982375816295
0.23864967992955397,0.143599625,-0.14429260988791598,0.44973081616480604
0.244419913858829,0.156790573913044,-0.144398178591827,0.510237717619488
0.23949289455073497,0.14109129999999998,-0.134448027131983,0.47581591197219497
0.340620136752988,0.11988934482758601,0.0895906319181368,0.49178038435049104
0.17137030732423902,0.10573910384615401,-0.148367767398241,0.46195728993129104
0.29690198635153003,0.16978468,-0.13103219491770401,0.44582943115405
0.235453679076665,0.1316868,-0.134519480781986,0.493681146676682
0.321443594033114,0.179493608,-0.140047969288977,0.438809523185076
0.210836727765714,0.121061573333333,-0.11022518483470699,0.5184597237237419
0.22946185090689397,0.136570155769231,-0.0931704949686854,0.48880660461340897
0.312833616025098,0.16353134090909102,-0.141223035144169,0.5017376686041131
0.222782662140995,0.164698408945687,-0.14405644051179,0.461873626689495
0.32779337530245395,0.1473486375,-0.0696503621417083,0.457925136101136
0.269153505164898,0.13480608,-0.0952933685845476,0.476341494665799
0.34587797479680205,0.12840979090909102,-0.0521457987437402,0.483913848265341
0.333957189192296,0.14540705797101502,-0.0482435397917514,0.534384337887978
0.525351214565153,0.174057082641509,0.21254334250256,0.5073883843482561
0.19697607881212,0.140320704878049,-0.152698777909339,0.470196190529761
0.47564020197515705,0.150106733333333,0.141002915704944,0.47950615166868704
0.24141686566982,0.14557024,-0.11349681143595802,0.48603432317315004
0.32426776745611896,0.139822126666667,-0.121011285885809,0.445905826508331
0.252800036128386,0.148647107142857,-0.11427872055545199,0.45378745081801397
0.27513225718948303,0.162730044444444,-0.13401647140977002,0.46531180232272207
0.239148725895642,0.11921760666666699,-0.0992661919829247,0.5046640931449651
0.27276380673373,0.144072923333333,-0.13024342461742403,0.429290509800082
0.272826500329502,0.178957037837838,-0.14936081451581798,0.47825733707864704
0.19710081112521302,0.134182785714286,-0.134594135397362,0.46603738329211103
0.197662023775745,0.0970431318181818,-0.174812047735953,0.454285156273805
0.319917064767292,0.123212805263158,-0.0721106103598525,0.483737196541073
0.308320519994353,0.123710137735849,-0.0427980094041362,0.468164584910459
0.195285079206344,0.159384982634731,-0.140606993443953,0.512331209521767
0.37598698163115,0.124415458064516,0.0323611819776074,0.5033731534285151
0.243570098924573,0.163624691666667,-0.158269888597108,0.46239721583056004
0.22431463083161998,0.14400988888888902,-0.13791417904887102,0.48931329804613394
0.228591608566947,0.12222160625,-0.20172063830461398,0.41110740893606795
0.242967480756458,0.13003402544378698,-0.12142427260318199,0.474370495498954
0.269861117643674,0.1533121375,-0.144020365212302,0.512552961849979
0.221512940046665,0.127196385185185,-0.12605954827527802,0.451571640305769
0.261516244769737,0.16261764150943397,-0.14892054115130202,0.466038141985649
0.235729550169891,0.12365066086956501,-0.155340602614253,0.428837830574492
0.390966754090502,0.157333867901235,-0.0391234770225939,0.535667860205262
0.434652283611964,0.136550669863014,0.0850969104176772,0.517331490094985
0.346989526704731,0.12154792345679,0.0859044169841336,0.491535897186068
0.37200308300248897,0.14494288,-0.0571723081418761,0.564513291027671
0.249738333767757,0.17616787931034503,-0.151664139224922,0.45927708446691
0.21859334674944897,0.13813341322314002,-0.131313468315504,0.4601020006214529
0.265444636769072,0.149508152380952,-0.148569318809255,0.429853973469275
0.252185330855643,0.166575694117647,-0.14830800937860097,0.460164093766374
0.355770981092916,0.14800895,-0.11349637752574401,0.423339318593033
0.32845971141666996,0.150415833333333,-0.068409686287465,0.443654145569294
0.42263233655701504,0.142305581818182,0.10356075249985401,0.48405366145514006
