EVI,Albedo,PVR,NDII
0.250359456904893,0.13225953233532903,-0.0989227472687577,0.5364520054405939
0.29336549672326195,0.158921629866667,-0.148303819022134,0.46887706970009707
0.28533823914589196,0.14887891157742403,-0.0772896549580015,0.46716513488712297
0.27867542469852197,0.113146359111111,-0.0328182970902109,0.507261133320434
0.192979189809756,0.150304436486487,-0.163112345747216,0.48753755572326707
0.246601232621748,0.144867000713267,-0.10949972828834201,0.5135606485267891
0.28289403917464695,0.12124020370370402,-0.038564640488452005,0.49203687801536605
0.22203050506115898,0.184516709761388,-0.10701435560320201,0.493694149388283
0.213409287320856,0.17674671,-0.12209346168933001,0.48600107956982597
0.28126112700305395,0.141494541025641,-0.0856085478113916,0.47190495305665703
0.288471662598266,0.107972524,-0.0467655576930696,0.50465268567299
0.24717456537956498,0.1102978,-0.0723488173294228,0.506870809356376
0.583592101030753,0.19112786905537502,0.28414243810156703,0.4969077492321479
0.24909948947639202,0.128354545945946,-0.0769995324709611,0.47567504794963206
0.153751582575233,0.099477942394822,-0.141634168595428,0.520844600028282
0.31301369729706396,0.14433301194029902,-0.0573044056310652,0.49150162799555897
0.186552978917033,0.12788243290043302,-0.128038580449101,0.49676904767552504
0.191907396014112,0.12912743265306098,-0.12923417255570402,0.494407232464194
0.18787526550379802,0.116941243333333,-0.13778894270675,0.484926899117125
0.271631863824442,0.127156960696517,-0.10677209266510099,0.493697739593437
0.459783916102565,0.148005464946619,0.16365927139483302,0.48514810321467294
0.19775957789193202,0.11892243647058802,-0.0911763623944999,0.48755351597064794
0.252079321410532,0.132432692,-0.0973632612733569,0.474575407318312
0.376343989583243,0.11639418125,0.102278572694762,0.541635279980742
0.6627159721521789,0.20774295,0.37075376152327294,0.5186980079833321
0.223021235861767,0.139526826136364,-0.11152204214156501,0.4984951966666029
0.338560902415357,0.126340724571429,0.008992062450739729,0.489972297131961
0.240384591711267,0.10001892995283,-0.045304733578772,0.47491705296750897
